user_id,anime_id,rating,user_index,anime_index
49,9756,0.7,46,614
49,32867,0.8,46,1342
49,33475,0.7,46,1089
49,10163,0.7,46,1090
49,28999,0.8,46,343
49,14741,0.7,46,320
49,18671,0.8,46,870
49,2167,0.7,46,319
49,4181,0.7,46,770
49,1818,0.9,46,1283
49,1575,0.8,46,70
49,2904,0.8,46,162
49,25731,0.7,46,942
49,16592,0.8,46,289
49,15583,0.8,46,295
49,19163,0.7,46,285
49,17641,0.7,46,945
49,1535,0.9,46,83
49,28223,0.8,46,160
49,20785,0.7,46,858
49,35120,0.8,46,1699
49,2432,0.7,46,2138
49,38691,0.7,46,76
49,223,0.8,46,952
49,813,0.9,46,958
49,31339,0.8,46,990
49,31478,0.8,46,1087
49,28121,0.8,46,940
49,14967,0.8,46,348
49,10719,0.7,46,349
49,32998,0.7,46,337
49,11759,0.8,46,845
49,22199,0.9,46,127
49,19429,0.7,46,993
49,22147,0.7,46,327
49,6547,0.9,46,61
49,10067,0.7,46,668
49,11111,0.4,46,324
49,24833,0.8,46,1309
49,30654,0.8,46,1310
49,9919,0.7,46,62
49,38572,0.6,46,2743
49,32667,0.7,46,2744
49,9513,0.9,46,1107
49,9120,0.6,46,2745
49,889,0.9,46,354
49,8440,0.8,46,2746
49,4901,0.9,46,982
49,1519,0.9,46,353
49,33985,0.6,46,1334
49,31043,0.9,46,64
49,31964,0.7,46,65
49,33486,0.7,46,66
49,36456,0.7,46,59
49,38408,0.8,46,68
49,10897,0.6,46,875
49,38671,0.6,46,77
49,33988,0.7,46,282
49,10851,0.6,46,2747
49,30831,0.7,46,45
49,25429,0.7,46,1365
49,32901,0.8,46,296
49,14513,0.8,46,906
49,18115,0.8,46,903
49,23321,0.8,46,897
49,17265,0.8,46,896
49,24415,0.8,46,49
49,16894,0.8,46,48
49,12413,0.7,46,1377
49,13331,0.7,46,440
49,40221,0.6,46,40
49,32686,0.7,46,2659
49,11771,0.8,46,47
49,18679,0.7,46,38
49,38000,0.6,46,37
49,32281,0.9,46,36
49,22535,0.8,46,35
49,5042,0.7,46,2462
49,7593,0.6,46,369
49,33206,0.7,46,367
49,8876,0.6,46,366
49,28851,0.9,46,42
49,25159,0.7,46,883
49,11061,0.9,46,43
49,34542,0.7,46,170
49,15451,0.7,46,168
49,9367,0.7,46,312
49,18001,0.6,46,1410
49,5114,0.9,46,79
49,33731,0.8,46,309
49,30544,0.8,46,1012
49,31737,0.7,46,1013
49,25183,0.7,46,307
49,31561,0.6,46,2387
49,28907,0.8,46,305
49,31637,0.8,46,1407
49,37349,0.7,46,80
49,27631,0.8,46,1016
49,17895,0.9,46,362
49,245,1.0,46,1434
49,17729,0.7,46,363
49,29093,0.8,46,426
49,29095,0.7,46,407
49,10793,0.7,46,851
49,31859,0.7,46,1020
49,39030,0.7,46,2748
49,15809,0.7,46,420
49,11617,0.8,46,413
49,24703,0.7,46,167
49,31326,0.7,46,1370
49,8074,0.7,46,169
49,32937,0.7,46,57
50,20507,0.7,47,222
50,30503,0.7,47,221
50,30276,0.9,47,117
50,12355,0.9,47,856
50,721,0.9,47,2749
50,23755,0.8,47,144
50,15439,0.7,47,2750
50,20651,0.9,47,1483
50,10379,0.9,47,236
50,32983,0.9,47,1489
50,4081,0.9,47,235
50,1735,1.0,47,67
50,20,0.8,47,52
50,877,0.7,47,555
50,164,0.9,47,18
50,32949,0.8,47,402
50,1566,0.8,47,738
50,32937,0.9,47,57
50,13601,0.7,47,256
50,31240,0.5,47,121
50,11843,0.9,47,288
50,32542,0.9,47,274
50,28851,0.9,47,42
50,5300,0.9,47,194
50,28677,0.7,47,198
50,14813,0.9,47,94
50,33094,0.9,47,199
50,25879,0.9,47,924
50,34902,0.7,47,206
50,4224,0.9,47,98
50,44,0.5,47,1474
50,27899,0.7,47,1184
50,22687,0.6,47,1198
50,31680,0.8,47,2197
50,4722,0.7,47,2101
50,25777,0.8,47,130
50,16498,0.8,47,129
50,23273,0.8,47,85
50,199,0.9,47,26
50,11123,0.7,47,2098
50,22319,0.5,47,150
50,32281,0.7,47,36
50,31758,0.7,47,1040
50,34933,0.9,47,152
50,34881,0.9,47,333
50,30123,0.7,47,2031
50,22789,0.9,47,358
50,31904,0.7,47,1108
50,31043,0.9,47,64
50,28755,0.7,47,69
50,31478,0.8,47,1087
50,232,1.0,47,498
50,26349,0.8,47,1274
50,1535,1.0,47,83
50,28223,0.8,47,160
50,30346,0.9,47,2185
50,6746,0.8,47,277
50,9919,0.7,47,62
50,22043,0.8,47,1296
50,790,0.9,47,1613
50,7054,0.6,47,436
50,249,1.0,47,1036
50,11061,0.9,47,43
50,33654,0.9,47,2217
50,777,1.0,47,986
50,14713,0.9,47,549
50,28977,0.8,47,1416
50,15417,0.9,47,1406
50,245,0.8,47,1434
50,9969,0.9,47,1405
50,918,1.0,47,1403
50,5114,0.8,47,79
51,30276,1.0,48,117
51,853,0.9,48,488
51,13601,0.9,48,256
51,9926,0.9,48,687
51,199,1.0,48,26
51,164,0.6,48,18
51,14289,0.1,48,852
51,11757,0.9,48,107
51,32899,1.0,48,556
51,6951,0.7,48,2751
51,11123,0.9,48,2098
51,32281,0.9,48,36
51,8479,0.9,48,727
51,15195,0.8,48,2752
51,5060,0.8,48,724
51,5114,0.9,48,79
51,120,0.7,48,525
51,15037,0.4,48,844
51,2904,1.0,48,162
51,1575,1.0,48,70
51,31964,0.9,48,65
51,9513,0.9,48,1107
51,32995,0.9,48,2653
51,68,0.7,48,14
51,10408,1.0,48,869
51,1535,1.0,48,83
51,21995,0.8,48,847
51,6347,0.9,48,880
52,4535,0.8,49,1289
52,6956,0.8,49,202
52,3593,0.9,49,2753
52,856,1.0,49,2754
52,5365,0.8,49,827
52,4224,0.9,49,98
52,949,0.9,49,1892
52,1002,0.8,49,1893
52,523,1.0,49,654
52,6211,0.8,49,1186
52,2236,0.8,49,21
52,4654,0.9,49,213
52,6213,0.8,49,1187
52,513,0.9,49,560
52,8348,1.0,49,661
52,4705,1.0,49,662
52,3352,0.9,49,664
52,6548,0.7,49,652
52,5947,0.9,49,658
52,4565,1.0,49,1548
52,4107,0.9,49,651
52,2001,1.0,49,643
52,5712,1.0,49,2755
52,1195,1.0,49,196
52,1840,0.9,49,840
52,3712,0.9,49,839
52,5764,0.9,49,2756
52,5597,0.9,49,233
52,6712,0.9,49,234
52,6030,0.9,49,2757
52,597,0.8,49,628
52,30,0.9,49,238
52,31,0.9,49,868
52,32,0.9,49,623
52,1210,0.9,49,966
52,800,0.9,49,2758
52,6512,0.8,49,231
52,5957,0.8,49,587
52,1047,0.8,49,31
52,8740,0.9,49,2759
52,5252,0.8,49,2007
52,2680,0.8,49,2006
52,195,0.8,49,1064
52,7474,0.7,49,2286
52,196,0.8,49,2760
52,524,0.8,49,2761
52,2966,0.9,49,855
52,5341,0.9,49,854
52,6884,0.7,49,1497
52,6007,0.9,49,853
52,2150,1.0,49,2762
52,5141,0.8,49,640
52,5118,0.9,49,642
52,4382,1.0,49,1189
52,357,0.7,49,1344
52,819,0.8,49,503
52,834,0.6,49,2763
52,762,0.7,49,2346
52,4835,0.7,49,1672
52,2889,0.6,49,781
52,1686,0.9,49,779
52,7059,0.8,49,778
52,579,0.9,49,2764
52,5081,1.0,49,63
52,3901,0.9,49,776
52,2251,0.9,49,342
52,7817,0.8,49,361
52,659,0.8,49,637
52,66,0.8,49,341
52,6166,0.7,49,321
52,7647,0.9,49,322
52,6547,0.9,49,61
52,8676,0.9,49,574
52,101,0.8,49,493
52,306,0.7,49,2765
52,7669,0.8,49,2766
52,8769,0.9,49,268
52,2131,0.8,49,1338
52,20,0.7,49,52
52,6772,0.8,49,2123
52,6114,1.0,49,1125
52,849,1.0,49,476
52,7311,1.0,49,1555
52,5681,0.9,49,187
52,6381,0.8,49,2767
52,3667,0.8,49,1829
52,565,0.8,49,962
52,3588,0.8,49,646
52,7858,0.9,49,2768
52,5958,0.9,49,174
52,8197,0.8,49,2769
52,6802,0.9,49,920
52,6979,0.7,49,1254
52,355,0.7,49,479
52,5355,0.8,49,933
52,199,0.9,49,26
52,8675,0.8,49,184
52,5909,0.7,49,186
52,6974,0.9,49,2770
52,5940,0.9,49,928
52,2476,0.8,49,864
52,2605,0.6,49,636
52,4214,0.7,49,926
52,2993,0.7,49,249
52,4130,0.7,49,584
52,1689,0.8,49,13
52,2313,1.0,49,2771
52,7627,0.9,49,1796
52,7661,0.9,49,154
52,387,1.0,49,2186
52,6867,0.8,49,2772
52,6574,0.9,49,422
52,5150,0.8,49,419
52,6882,0.7,49,2773
52,2026,0.8,49,418
52,4192,0.9,49,1392
52,5521,0.9,49,2774
52,1852,0.8,49,712
52,3165,0.8,49,704
52,3604,0.8,49,699
52,6984,0.8,49,700
52,7062,0.9,49,2775
52,5630,0.9,49,414
52,8074,0.7,49,169
52,934,0.9,49,710
52,1889,0.9,49,705
52,3652,0.9,49,708
52,2899,0.9,49,709
52,256,1.0,49,551
52,5998,0.8,49,1596
52,431,0.8,49,5
52,240,0.8,49,303
52,7088,0.8,49,408
52,2890,0.8,49,578
52,664,1.0,49,2776
52,3087,0.8,49,775
52,2167,1.0,49,319
52,1723,0.4,49,769
52,4181,1.0,49,770
52,6351,1.0,49,771
52,4059,1.0,49,772
52,1575,0.9,49,70
52,2904,1.0,49,162
52,933,0.7,49,1784
52,1841,0.7,49,2777
52,1535,0.9,49,83
52,2994,0.9,49,2094
52,2164,0.9,49,972
52,3702,1.0,49,279
52,6746,1.0,49,277
52,2924,0.8,49,971
52,2759,0.9,49,792
52,3784,1.0,49,793
52,227,1.0,49,314
52,121,1.0,49,9
52,5114,1.0,49,79
52,6421,1.0,49,1576
52,908,1.0,49,799
52,430,1.0,49,0
52,164,1.0,49,18
52,932,0.6,49,1740
52,981,0.8,49,2778
52,412,0.7,49,1851
52,237,1.0,49,949
52,1631,0.8,49,2779
52,4246,0.9,49,2780
52,433,0.8,49,7
52,416,0.7,49,625
52,6774,1.0,49,2781
52,189,0.9,49,140
52,190,0.9,49,460
52,191,0.9,49,459
52,3247,0.9,49,2782
52,192,0.9,49,468
52,963,0.9,49,1848
52,1887,1.0,49,900
52,4472,1.0,49,1904
52,3572,0.9,49,2705
52,1262,0.8,49,2783
52,194,0.9,49,2784
52,1089,0.8,49,1641
52,5030,0.9,49,453
52,7590,0.7,49,2785
52,2963,1.0,49,386
52,3225,0.8,49,1794
52,4195,0.8,49,2786
52,248,0.8,49,2787
52,3121,0.8,49,2788
52,7593,0.8,49,369
52,641,0.8,49,2789
52,642,0.8,49,2790
52,488,0.8,49,2791
52,4811,0.8,49,2792
52,4156,0.8,49,2793
52,1888,0.8,49,2794
52,358,0.9,49,2117
52,7897,0.5,49,2795
52,6392,0.6,49,2796
52,5680,0.8,49,492
52,7791,0.9,49,838
52,5914,0.7,49,1822
52,3958,1.0,49,441
52,1530,0.8,49,973
52,667,1.0,49,1824
52,1654,0.9,49,2797
52,6594,1.0,49,1379
52,572,1.0,49,730
52,6205,0.6,49,377
52,486,0.9,49,733
52,2175,0.9,49,734
52,1379,0.9,49,735
52,3466,0.9,49,736
52,8514,0.8,49,2124
52,2403,0.9,49,1849
52,1829,0.7,49,15
52,7769,0.8,49,554
53,3839,0.6,50,2798
53,578,1.0,50,6
53,10408,1.0,50,869
53,431,1.0,50,5
53,822,0.6,50,2799
53,5228,0.5,50,2800
53,15059,0.7,50,427
53,3838,0.6,50,2801
53,22507,0.8,50,428
53,18,0.8,50,429
53,186,0.7,50,445
53,187,0.7,50,444
53,11013,0.6,50,1367
53,13403,0.6,50,1363
53,249,1.0,50,1036
53,452,0.9,50,2065
53,185,0.9,50,431
53,3285,0.7,50,2802
53,14645,0.5,50,2077
53,12461,0.3,50,2081
53,4551,0.9,50,513
53,7083,0.5,50,2803
53,16528,0.7,50,1582
53,20689,0.7,50,905
53,23115,0.6,50,2804
53,106,0.7,50,2805
53,5835,0.8,50,2083
53,6726,0.5,50,2806
53,3298,0.8,50,728
53,270,0.8,50,166
53,777,0.8,50,986
53,5630,0.8,50,414
53,6372,0.7,50,701
53,6637,0.8,50,702
53,6399,0.7,50,703
53,8074,0.6,50,169
53,934,1.0,50,710
53,450,0.8,50,2066
53,10350,0.7,50,2807
53,451,0.8,50,747
53,6811,0.9,50,2020
53,1004,0.8,50,1
53,144,0.5,50,2808
53,16868,0.5,50,2584
53,14289,0.7,50,852
53,3470,0.5,50,477
53,3588,0.8,50,646
53,4722,0.8,50,2101
53,25681,0.8,50,1562
53,5262,0.6,50,1832
53,33095,0.9,50,2655
53,28735,0.9,50,1535
53,441,0.7,50,2809
53,440,0.8,50,2046
53,1913,0.6,50,2739
53,3809,0.7,50,2810
53,13125,0.9,50,1263
53,2923,0.7,50,1825
53,33323,0.5,50,1563
53,30709,0.8,50,1564
53,18661,0.5,50,1565
53,4886,0.6,50,2811
53,5287,0.6,50,2812
53,3731,0.7,50,521
53,228,0.9,50,751
53,1594,0.9,50,757
53,3713,0.7,50,752
53,34966,0.8,50,2813
53,2569,0.8,50,2814
53,14467,0.7,50,437
53,5680,0.1,50,492
53,37999,0.8,50,41
53,40591,0.8,50,1569
53,7054,0.2,50,436
53,3010,0.8,50,2
53,8525,0.5,50,435
53,142,0.7,50,1909
53,14713,0.8,50,549
53,449,0.8,50,2050
53,13115,0.8,50,2084
53,11663,0.5,50,2391
53,9723,0.6,50,2815
53,28701,0.9,50,1034
53,27821,0.8,50,317
53,10087,0.9,50,316
53,11741,1.0,50,315
53,9314,0.5,50,2816
53,18507,0.7,50,941
53,36704,0.5,50,2817
53,22297,0.8,50,1033
53,22265,0.8,50,944
53,120,0.8,50,525
53,38680,0.9,50,1736
53,40417,0.9,50,2637
53,122,0.6,50,2071
53,1996,0.4,50,2072
53,121,0.8,50,9
53,5114,1.0,50,79
53,19671,0.6,50,2818
53,7559,0.5,50,2819
53,6922,0.5,50,794
53,356,0.8,50,10
53,5177,0.7,50,1778
53,17513,0.2,50,2411
53,20919,0.4,50,2408
53,21743,0.7,50,1291
53,3312,0.6,50,2820
53,6746,0.8,50,277
53,8408,0.7,50,801
53,27833,0.9,50,1292
53,32915,0.8,50,2821
53,23199,0.9,50,276
53,27831,0.8,50,284
53,226,0.3,50,161
53,376,0.7,50,791
53,393,0.6,50,526
53,2759,0.6,50,792
53,3784,0.6,50,793
53,12565,0.5,50,1435
53,7902,0.7,50,798
53,6421,0.8,50,1576
53,908,0.5,50,799
53,664,0.6,50,2776
53,15417,0.7,50,1406
53,10643,0.7,50,2822
53,2951,0.7,50,1414
53,6945,0.8,50,1415
53,28977,0.8,50,1416
53,32366,0.5,50,1427
53,17895,0.6,50,362
53,8425,0.8,50,850
53,10504,0.6,50,2381
53,245,0.8,50,1434
53,23251,0.7,50,1585
53,10793,0.5,50,851
53,16,0.8,50,516
53,1142,0.8,50,515
53,644,0.8,50,514
53,6895,0.8,50,2080
53,9065,0.6,50,2082
53,9969,0.6,50,1405
53,7662,0.7,50,1262
53,15335,0.8,50,1404
53,18411,0.6,50,1402
53,430,0.6,50,0
53,9135,0.7,50,1411
53,123,0.8,50,524
53,380,0.5,50,523
53,381,0.5,50,522
53,124,0.4,50,529
53,7377,0.7,50,2823
53,4725,0.5,50,310
53,2890,0.7,50,578
53,25183,0.7,50,307
53,31561,0.5,50,2387
53,1829,0.7,50,15
53,23289,0.8,50,304
53,27633,0.7,50,1589
53,1571,1.0,50,8
53,16918,0.8,50,300
53,19363,0.8,50,299
53,918,0.9,50,1403
53,169,0.6,50,25
53,25781,0.8,50,1537
53,19285,0.8,50,1505
53,20767,0.7,50,1492
53,30885,0.7,50,1491
53,30503,0.7,50,221
53,20507,0.8,50,222
53,4477,0.8,50,490
53,3965,0.7,50,2824
53,8190,0.7,50,2713
53,7592,0.8,50,1119
53,8038,0.7,50,2825
53,6187,0.5,50,2826
53,1698,0.9,50,471
53,1210,0.6,50,966
53,32,0.7,50,623
53,31,0.8,50,868
53,30,0.7,50,238
53,4662,0.5,50,2827
53,5690,0.9,50,2715
53,15959,0.7,50,2828
53,9731,0.5,50,2290
53,10049,0.6,50,1120
53,853,1.0,50,488
53,8476,0.8,50,861
53,28297,0.7,50,269
53,32729,0.5,50,2161
53,7079,0.6,50,1789
53,6007,0.6,50,853
53,6884,0.5,50,1497
53,5341,0.7,50,854
53,2966,0.7,50,855
53,23673,0.3,50,1109
53,524,0.1,50,2761
53,196,0.2,50,2760
53,443,0.3,50,1788
53,195,0.2,50,1064
53,34134,0.6,50,118
53,30276,0.8,50,117
53,11083,0.5,50,2829
53,3615,0.5,50,2830
53,597,0.9,50,628
53,13585,0.7,50,1481
53,20651,0.9,50,1483
53,9712,0.6,50,2831
53,5030,0.7,50,453
53,3881,0.7,50,2832
53,3388,0.7,50,2833
53,512,0.8,50,622
53,3875,0.7,50,2834
53,3356,0.8,50,2835
53,35062,0.9,50,948
53,28423,0.6,50,2836
53,10893,0.7,50,1151
53,1384,0.5,50,2837
53,690,0.6,50,458
53,2034,0.9,50,23
53,4113,0.6,50,2838
53,9756,0.8,50,614
53,11977,0.7,50,1607
53,11979,0.7,50,1606
53,2488,0.5,50,2471
53,26243,0.7,50,266
53,585,0.8,50,451
53,2246,0.9,50,1622
53,11665,0.9,50,1484
53,10379,1.0,50,236
53,34591,0.8,50,1486
53,32983,0.7,50,1489
53,4081,0.9,50,235
53,1869,0.7,50,2839
53,877,1.0,50,555
53,41168,0.8,50,1556
53,2313,0.8,50,2771
53,21329,0.9,50,1615
53,24687,0.8,50,1617
53,24701,0.9,50,1618
53,21939,0.9,50,1619
53,457,0.9,50,1620
53,25375,0.8,50,2840
53,19,1.0,50,51
53,164,0.5,50,18
53,2571,0.8,50,2841
53,28223,0.8,50,160
53,28927,0.7,50,1084
53,5530,0.6,50,487
53,469,0.7,50,1823
53,16033,0.5,50,2515
53,2574,0.5,50,2842
53,6594,1.0,50,1379
53,1691,0.8,50,466
53,24439,0.7,50,376
53,2335,0.6,50,2843
53,7711,0.8,50,1577
53,6045,0.8,50,465
53,10152,0.6,50,2085
53,10536,0.5,50,1603
53,32281,0.7,50,36
53,10460,0.6,50,553
53,1579,0.8,50,464
53,3392,0.6,50,463
53,5717,0.8,50,2086
53,9656,0.7,50,552
53,145,0.7,50,473
53,1530,0.5,50,973
53,32542,0.8,50,274
53,38524,0.7,50,974
53,35760,0.8,50,131
53,25777,0.7,50,130
53,19391,0.7,50,2579
53,18397,0.7,50,1538
53,23775,0.7,50,2578
53,16498,0.9,50,129
53,28447,0.5,50,1539
53,21843,0.7,50,863
53,8373,0.7,50,2844
53,23273,0.7,50,85
53,9793,0.6,50,2845
53,5507,0.7,50,1231
53,199,1.0,50,26
53,9220,0.5,50,2846
53,6974,0.7,50,2770
53,2605,0.7,50,636
53,28851,0.7,50,42
53,8129,0.9,50,1637
53,9754,0.5,50,2847
53,10391,0.5,50,2848
53,1010,0.7,50,2849
53,10825,0.6,50,2850
53,5493,0.7,50,2851
53,10823,0.5,50,2852
53,1007,0.8,50,2853
53,210,1.0,50,1080
53,23281,0.8,50,1001
53,13601,0.8,50,256
53,4795,0.4,50,596
53,4793,0.4,50,597
53,527,0.5,50,582
53,437,0.9,50,580
53,325,0.3,50,566
53,4013,0.5,50,2854
53,322,0.7,50,2097
53,1943,0.9,50,585
53,6896,0.5,50,2855
53,418,0.8,50,2856
53,31756,0.5,50,1465
53,10824,0.6,50,2857
53,6713,0.5,50,2858
53,4898,0.8,50,461
53,6707,0.3,50,1164
53,6163,0.6,50,2449
53,22145,0.8,50,1157
53,23317,0.8,50,1649
53,6793,0.5,50,2448
53,17819,0.6,50,2466
53,8560,0.5,50,2089
53,12531,0.8,50,1243
53,957,0.7,50,482
53,2993,0.2,50,249
53,1699,0.3,50,491
53,5984,0.8,50,2859
53,23421,0.5,50,915
53,1008,0.7,50,2860
53,10822,0.6,50,2861
53,10819,0.6,50,2862
53,792,0.7,50,2863
53,2994,0.7,50,2094
53,16035,0.6,50,1378
53,10418,0.5,50,1701
53,32899,0.7,50,556
53,4720,0.4,50,2864
53,9074,0.9,50,1694
53,7647,0.9,50,322
53,7193,0.8,50,1313
53,10647,0.5,50,2364
53,37095,0.6,50,1525
53,11266,0.5,50,2363
53,9919,0.7,50,62
53,21995,0.5,50,847
53,9989,0.7,50,326
53,2810,0.6,50,2865
53,6547,0.7,50,61
53,20655,0.5,50,2320
53,11737,0.4,50,1437
53,15085,0.5,50,2096
53,33352,0.6,50,95
53,8422,0.5,50,2866
53,11553,0.8,50,1510
53,2816,0.8,50,2867
53,2557,0.6,50,2868
53,27,0.5,50,2034
53,743,0.9,50,547
53,4896,0.7,50,1202
53,4752,0.3,50,540
53,7058,0.6,50,2869
53,11113,0.6,50,1529
53,10321,0.4,50,921
53,1952,0.5,50,2870
53,732,0.7,50,2871
53,543,0.8,50,1528
53,3457,0.5,50,539
53,10162,0.9,50,843
53,4224,0.9,50,98
53,30370,0.6,50,2624
53,26449,0.7,50,2336
53,861,0.9,50,535
53,3091,0.9,50,536
53,793,0.5,50,1048
53,6864,0.8,50,2872
53,4918,0.8,50,537
53,1562,0.8,50,538
53,10521,0.8,50,201
53,27789,0.6,50,2873
53,23283,0.8,50,976
53,14075,0.9,50,195
53,16005,0.6,50,1698
53,5300,0.9,50,194
53,19945,0.6,50,2874
53,2404,0.7,50,817
53,8861,0.3,50,1038
53,25013,0.7,50,1326
53,25879,0.8,50,924
53,1023,0.6,50,2875
53,22199,0.6,50,127
53,31173,0.8,50,2623
53,30123,0.6,50,2031
53,713,0.5,50,2876
53,656,0.4,50,509
53,101,0.6,50,493
53,6956,0.8,50,202
53,2041,0.5,50,2877
53,4154,0.8,50,2878
53,3008,0.7,50,2879
53,202,0.9,50,1221
53,3009,0.6,50,2880
53,51,0.8,50,660
53,513,0.8,50,560
53,19117,0.6,50,2688
53,3354,0.6,50,1993
53,523,0.8,50,654
53,14227,0.7,50,211
53,1239,0.7,50,2053
53,1278,0.6,50,2881
53,3076,0.5,50,2882
53,1240,0.4,50,2054
53,996,0.9,50,2883
53,20787,0.8,50,355
53,997,0.6,50,2052
53,889,0.9,50,354
53,4901,0.8,50,982
53,1519,0.8,50,353
53,7059,0.5,50,778
53,1686,0.6,50,779
53,2889,0.8,50,781
53,762,0.6,50,2346
53,8440,0.5,50,2746
53,834,0.5,50,2763
53,531,0.7,50,1906
53,28249,0.9,50,1317
53,14751,0.7,50,2884
53,530,0.8,50,505
53,57,0.6,50,889
53,22789,0.6,50,358
53,10030,0.6,50,359
53,7674,0.6,50,360
53,12967,0.3,50,2885
53,6948,0.5,50,2368
53,3901,0.7,50,776
53,2251,0.8,50,342
53,104,0.7,50,506
53,31128,0.6,50,2886
53,31821,0.7,50,1318
53,30953,0.6,50,2887
53,5081,0.5,50,63
53,16866,0.7,50,1512
53,150,1.0,50,504
53,405,0.5,50,2055
53,6351,0.8,50,771
53,4059,0.8,50,772
53,1575,0.6,50,70
53,1953,0.3,50,800
53,2904,0.6,50,162
53,11703,0.6,50,1282
53,4181,1.0,50,770
53,15633,0.3,50,2249
53,1,1.0,50,318
53,2236,0.6,50,21
53,21353,0.6,50,919
53,22319,0.5,50,150
53,27899,0.6,50,1184
53,31297,0.6,50,867
53,9479,0.4,50,1272
53,10490,0.2,50,980
53,1723,0.6,50,769
53,14397,0.6,50,1713
53,31043,0.7,50,64
53,1222,0.7,50,502
53,11241,0.5,50,2888
53,14345,0.7,50,346
53,1689,0.6,50,13
53,1535,0.9,50,83
53,2167,0.9,50,319
53,2116,0.6,50,2889
53,2120,0.5,50,2890
53,2119,0.6,50,2891
53,2118,0.6,50,2892
53,2122,0.5,50,2893
53,2121,0.5,50,2894
53,10800,0.6,50,2092
53,1674,0.6,50,2895
53,31733,0.6,50,2896
53,740,0.8,50,1907
53,8211,0.3,50,2897
53,5712,0.9,50,2755
53,2150,0.9,50,2762
53,1279,0.8,50,2898
53,849,0.1,50,476
53,5,0.7,50,1439
53,4037,0.6,50,2899
53,1482,1.0,50,943
53,32370,0.6,50,1271
53,61,0.7,50,512
53,6747,0.5,50,978
53,6880,0.7,50,283
53,2748,0.6,50,2900
53,6573,0.7,50,286
53,7338,0.9,50,984
53,4182,0.8,50,806
53,2025,1.0,50,287
53,182,0.6,50,475
53,8915,0.3,50,1290
54,33486,0.8,51,66
54,23289,0.7,51,304
54,33475,0.8,51,1089
54,1689,0.8,51,13
54,14741,0.7,51,320
54,18671,0.7,51,870
54,16706,0.7,51,891
54,10805,0.7,51,1567
54,7593,0.7,51,369
54,28851,0.9,51,42
54,21855,0.8,51,2632
54,11843,0.8,51,288
54,28121,0.9,51,940
54,32801,0.8,51,2734
54,356,0.7,51,10
54,10087,0.8,51,316
54,24439,0.8,51,376
54,32574,0.8,51,2901
54,34825,0.8,51,2902
54,32281,0.9,51,36
54,1579,0.8,51,464
54,813,0.9,51,958
54,15809,0.8,51,420
54,5060,0.7,51,724
54,8479,0.7,51,727
54,31964,0.8,51,65
54,31043,0.9,51,64
54,34636,0.8,51,2704
54,5081,1.0,51,63
54,12291,0.6,51,335
54,31646,0.9,51,338
54,5525,0.7,51,1266
54,14967,0.6,51,348
54,15117,0.7,51,1566
54,10080,0.8,51,434
54,8525,0.8,51,435
54,35639,0.7,51,1968
54,35413,0.7,51,2903
54,21405,0.8,51,848
54,30300,0.7,51,1375
54,15451,0.7,51,168
54,24703,0.5,51,167
54,11617,0.7,51,413
54,15195,0.7,51,2752
54,30413,0.9,51,2904
54,24277,0.8,51,2905
54,10719,0.6,51,349
54,12189,1.0,51,409
54,28725,0.8,51,1159
54,35507,0.8,51,88
54,33926,0.9,51,2651
54,34300,0.8,51,2906
54,29803,0.8,51,267
54,19369,0.8,51,904
54,853,0.7,51,488
54,19221,0.7,51,273
54,13659,0.6,51,913
54,8769,0.7,51,268
54,30276,0.9,51,117
54,32603,0.6,51,259
54,28819,0.7,51,246
54,4477,0.8,51,490
54,5690,0.8,51,2715
54,1698,0.8,51,471
54,30296,0.7,51,254
54,11597,0.9,51,225
54,18897,0.8,51,244
54,31404,0.8,51,240
54,36038,0.8,51,239
54,15689,0.9,51,1068
54,34580,0.7,51,2907
54,17074,0.9,51,228
54,33487,0.7,51,393
54,14833,0.9,51,857
54,18153,0.8,51,401
54,15379,0.6,51,384
54,16782,0.9,51,1632
54,32937,0.9,51,57
54,30831,1.0,51,45
54,31952,0.7,51,364
54,27787,0.8,51,226
54,18179,0.8,51,2908
54,31240,1.0,51,121
54,32951,0.9,51,251
54,23847,0.8,51,91
54,14813,0.9,51,94
54,33094,0.7,51,199
54,21085,0.5,51,1219
54,34902,0.8,51,206
54,34822,0.9,51,1918
54,14227,0.8,51,211
54,27899,0.6,51,1184
54,2369,0.6,51,483
54,8311,0.8,51,2909
54,6444,0.8,51,2910
54,32093,0.7,51,216
54,22319,0.8,51,150
54,33502,0.9,51,1932
54,23277,0.8,51,219
54,30727,0.8,51,245
54,12531,0.8,51,1243
54,32542,0.8,51,274
54,13759,0.9,51,124
54,35369,0.9,51,2911
54,14289,0.7,51,852
54,5717,0.8,51,2086
54,33836,0.6,51,1981
54,23273,1.0,51,85
54,28069,0.9,51,1543
54,28171,0.8,51,132
55,9936,0.7,52,1175
55,10397,0.8,52,392
55,10213,0.7,52,395
55,2034,0.9,52,23
55,10465,0.6,52,2912
55,10845,0.5,52,2913
55,5205,0.9,52,379
55,9014,0.7,52,1852
55,11771,0.9,52,47
55,13367,0.8,52,406
55,16001,0.9,52,859
55,11887,0.9,52,365
55,12175,0.8,52,1158
55,8876,0.7,52,366
55,7593,0.7,52,369
55,9656,0.9,52,552
55,6045,0.9,52,465
55,3229,0.7,52,371
55,6205,0.8,52,377
55,469,0.7,52,1823
55,5204,0.8,52,380
55,7148,0.6,52,400
